date,site,rainfall,tasmax,tasmin
2025-02-11,Hazelrigg,0.003173828125,5.53515625,3.029296875
2025-02-11,Wytham,0.0068359375,3.9560546875,2.2939453125
2025-02-12,Ainsdale,0.024302455357142858,6.238560267857143,2.9005022321428573
2025-02-12,Hazelrigg,0.001220703125,5.556396484375,3.021484375
2025-02-12,Wytham,0.00390625,4.3203125,2.4931640625
2025-02-13,Ainsdale,0.0030970982142857146,4.526143973214285,2.485574776785714
2025-02-13,Hazelrigg,0,4.56884765625,1.993408203125
2025-02-13,Wytham,0,3.439453125,2.1103515625
2025-02-14,Ainsdale,0.23203125000000002,5.253125,1.092578125
2025-02-14,Hazelrigg,0.374267578125,4.811767578125,-0.094482421875
2025-02-14,Wytham,0.1083984375,4.9716796875,1.09375
2025-02-15,Ainsdale,0.6482142857142857,4.851729910714286,2.578431919642857
2025-02-15,Hazelrigg,0.102294921875,3.625,1.37744140625
2025-02-15,Wytham,5.103515625,4.8662109375,1.8779296875
2025-02-16,Ainsdale,0,5.4169084821428575,3.0376395089285713
2025-02-16,Hazelrigg,0,5.15673828125,1.67333984375
2025-02-16,Wytham,9.765625e-4,3.5498046875,1.05859375
2025-02-17,Ainsdale,0.07698102678571428,5.621512276785714,1.7695591517857143
2025-02-17,Hazelrigg,0,4.678955078125,0.27001953125
2025-02-17,Wytham,0.0556640625,5.4912109375,-3.1845703125
2025-02-18,Ainsdale,0,6.637360491071429,1.0207868303571428
2025-02-18,Hazelrigg,0,5.0478515625,-0.043212890625
2025-02-18,Wytham,0,6.720703125,-1.6748046875
2025-02-19,Ainsdale,4.836941964285714,12.449274553571428,2.4626395089285715
2025-02-19,Hazelrigg,6.326171875,12.199951171875,1.586181640625
2025-02-19,Wytham,1.734375,11.607421875,-1.162109375
2025-02-20,Ainsdale,5.466155133928572,13.549051339285715,3.6519252232142856
2025-02-20,Hazelrigg,4.707275390625,13.3193359375,2.843017578125
2025-02-20,Wytham,1.7294921875,12.7490234375,2.29296875
2025-02-21,Ainsdale,0.6143973214285715,14.212527901785714,8.905943080357142
2025-02-21,Hazelrigg,1.991455078125,14.4423828125,9.260986328125
2025-02-21,Wytham,1.24609375,14.2275390625,11.0439453125
2025-02-22,Ainsdale,0.07949218750000002,11.838755580357143,6.178125
2025-02-22,Hazelrigg,0.10107421875,11.297119140625,6.524658203125
2025-02-22,Wytham,0.017578125,13.3798828125,7.5263671875
2025-02-23,Ainsdale,6.1615234375,11.182756696428571,6.559765625
2025-02-23,Hazelrigg,11.990966796875,10.443603515625,6.477294921875
2025-02-23,Wytham,13.7626953125,10.6572265625,4.57421875
2025-02-24,Ainsdale,1.8825613839285715,11.577427455357142,8.467438616071428
2025-02-24,Hazelrigg,2.73486328125,10.703857421875,8.01708984375
2025-02-24,Wytham,0.1171875,12.7109375,8.7509765625
2025-02-25,Ainsdale,2.9622767857142858,9.712779017857143,4.707952008928571
2025-02-25,Hazelrigg,3.964599609375,7.920654296875,4.1630859375
2025-02-25,Wytham,6.1396484375,10.4345703125,5.3779296875
2025-02-26,Ainsdale,4.435239955357143,9.066322544642857,3.7943917410714287
2025-02-26,Hazelrigg,3.2587890625,7.875732421875,2.573974609375
2025-02-26,Wytham,7.7119140625,8.7041015625,2.10546875
2025-02-27,Ainsdale,0.03953683035714286,8.946149553571429,3.039564732142857
2025-02-27,Hazelrigg,0.1015625,8.390625,1.064697265625
2025-02-27,Wytham,0.0029296875,8.404296875,3.2568359375
2025-02-28,Ainsdale,0.15837053571428572,9.632756696428572,-0.30365513392857146
2025-02-28,Hazelrigg,0.078857421875,8.25146484375,0.13037109375
2025-02-28,Wytham,0.00390625,7.6201171875,-1.4072265625
2025-03-01,Ainsdale,8.091517857142857e-4,9.693610491071428,-0.1655691964285713
2025-03-01,Hazelrigg,0,8.833251953125,1.527099609375
2025-03-01,Wytham,0.05078125,9.611328125,-3.2587890625
2025-03-02,Ainsdale,0.019893973214285716,9.237165178571429,3.046875
2025-03-02,Hazelrigg,0,8.2314453125,4.19775390625
2025-03-02,Wytham,9.765625e-4,10.2705078125,-3.212890625
2025-03-03,Ainsdale,0.032952008928571426,10.51015625,5.435574776785714
2025-03-03,Hazelrigg,0.791015625,8.194091796875,5.318115234375
2025-03-03,Wytham,9.765625e-4,11.2255859375,-4.4462890625
2025-03-04,Ainsdale,0,9.637416294642858,2.7572823660714287
2025-03-04,Hazelrigg,0,8.163818359375,4.29052734375
2025-03-04,Wytham,9.765625e-4,12.7978515625,-2.3427734375
2025-03-05,Ainsdale,3.627232142857141e-4,11.796512276785714,4.128599330357143
2025-03-05,Hazelrigg,0,11.232177734375,3.5439453125
2025-03-05,Wytham,0.00390625,13.9736328125,0.1767578125
2025-03-06,Ainsdale,3.6895647321428573,16.250837053571427,4.019587053571429
2025-03-06,Hazelrigg,1.505859375,15.87646484375,5.085205078125
2025-03-06,Wytham,0,16.4482421875,2.779296875
2025-03-07,Ainsdale,0.037890625,13.969056919642858,8.630022321428571
2025-03-07,Hazelrigg,0.399169921875,13.737060546875,9.270751953125
2025-03-07,Wytham,0,14.701171875,7.1005859375
2025-03-08,Ainsdale,0.005245535714285715,17.811104910714285,9.300446428571428
2025-03-08,Hazelrigg,0,16.77294921875,9.32421875
2025-03-08,Wytham,0,15.9072265625,4.7041015625
2025-03-09,Ainsdale,0,17.537862723214285,5.227985491071428
2025-03-09,Hazelrigg,0,17.311767578125,7.063720703125
2025-03-09,Wytham,0.12109375,17.849609375,4.3974609375
2025-03-10,Ainsdale,0.008147321428571429,14.143219866071428,3.21171875
2025-03-10,Hazelrigg,2.44140625e-4,12.060546875,4.610595703125
2025-03-10,Wytham,0.515625,9.85546875,6.5322265625
2025-03-11,Ainsdale,0.3508928571428571,8.054743303571428,1.1674386160714287
2025-03-11,Hazelrigg,0,7.164794921875,0.260009765625
2025-03-11,Wytham,0.0107421875,8.224609375,4.0986328125
2025-03-12,Ainsdale,0.41280691964285715,9.192103794642858,1.1316127232142856
2025-03-12,Hazelrigg,0.4130859375,8.0556640625,0.439208984375
2025-03-12,Wytham,0.212890625,7.5419921875,0.8525390625
2025-03-13,Ainsdale,0.004966517857142857,8.356501116071428,1.4022600446428573
2025-03-13,Hazelrigg,0,8.2568359375,1.062744140625
2025-03-13,Wytham,0.0849609375,7.5244140625,0.6533203125
2025-03-14,Ainsdale,0.1451450892857143,9.963643973214285,2.3455915178571427
2025-03-14,Hazelrigg,0.00830078125,9.744873046875,2.003173828125
2025-03-14,Wytham,0.0126953125,7.6953125,-1.98046875
2025-03-15,Ainsdale,0.0025948660714285713,8.834626116071428,-1.5854910714285713
2025-03-15,Hazelrigg,0,10.010498046875,-1.1015625
2025-03-15,Wytham,0.095703125,8.490234375,-0.34375
2025-03-16,Ainsdale,0,10.22025669642857,-0.5806640625
2025-03-16,Hazelrigg,0,10.036376953125,0.967041015625
2025-03-16,Wytham,0.271484375,7.4091796875,-2.9697265625
2025-03-17,Ainsdale,0,8.02890625,4.7912667410714285
2025-03-17,Hazelrigg,0,7.584228515625,3.48779296875
2025-03-17,Wytham,0,6.724609375,2.880859375
2025-03-18,Ainsdale,0,12.292717633928572,1.9295479910714284
2025-03-18,Hazelrigg,0,11.239013671875,0.4677734375
2025-03-18,Wytham,0,11.4599609375,0.216796875
2025-03-19,Ainsdale,0.006863839285714286,13.405133928571429,-1.0876953125
2025-03-19,Hazelrigg,0,13.423828125,0.791259765625
2025-03-19,Wytham,0.1240234375,16.08203125,-1.5439453125
2025-03-20,Ainsdale,0.0017020089285714286,17.259709821428572,1.2041294642857143
2025-03-20,Hazelrigg,0,17.93798828125,1.88720703125
2025-03-20,Wytham,0,19.2333984375,4.771484375
2025-03-21,Ainsdale,0.2346540178571429,16.42357700892857,9.698660714285714
2025-03-21,Hazelrigg,1.4111328125,14.890380859375,8.786865234375
2025-03-21,Wytham,0.3818359375,16.9013671875,8.6494140625
2025-03-22,Ainsdale,10.978013392857143,17.187806919642856,10.025167410714285
2025-03-22,Hazelrigg,14.1044921875,16.946044921875,9.174072265625
2025-03-22,Wytham,0.0888671875,15.3603515625,8.865234375
2025-03-23,Ainsdale,0.5239118303571427,11.938699776785715,8.7427734375
2025-03-23,Hazelrigg,0.102783203125,12.54150390625,7.892578125
2025-03-23,Wytham,0.9248046875,12.8212890625,5.703125
2025-03-24,Ainsdale,0.43881138392857144,11.100390625,1.1513671875
2025-03-24,Hazelrigg,0.001953125,10.422607421875,1.67431640625
2025-03-24,Wytham,0.00390625,13.140625,6.4697265625
2025-03-25,Ainsdale,0.017159598214285716,11.507533482142858,5.960714285714285
2025-03-25,Hazelrigg,2.44140625e-4,12.134765625,4.677978515625
2025-03-25,Wytham,0.0068359375,14.5849609375,4.0986328125
2025-03-26,Ainsdale,7.812500000000002e-4,12.734123883928572,4.630970982142857
2025-03-26,Hazelrigg,0,11.553466796875,4.884033203125
2025-03-26,Wytham,0,16.3125,4.3994140625
2025-03-27,Ainsdale,2.099832589285714,14.577790178571428,6.414732142857143
2025-03-27,Hazelrigg,3.284912109375,14.23828125,7.39208984375
2025-03-27,Wytham,0.033203125,12.92578125,2.8466796875
2025-03-28,Ainsdale,0.012751116071428571,10.596707589285714,7.884877232142857
2025-03-28,Hazelrigg,0.208984375,9.309814453125,6.568359375
2025-03-28,Wytham,0.001953125,13.103515625,7.984375
2025-03-29,Ainsdale,0.5935825892857143,11.107338169642857,6.211244419642857
2025-03-29,Hazelrigg,4.781005859375,9.966064453125,4.82470703125
2025-03-29,Wytham,0,12.9912109375,1.3310546875
2025-03-30,Ainsdale,0.0016462053571428571,12.089118303571428,8.061662946428571
2025-03-30,Hazelrigg,0,11.770751953125,7.546142578125
2025-03-30,Wytham,0,15.8408203125,6.427734375
2025-03-31,Ainsdale,0.003431919642857143,16.038113839285714,5.401255580357143
2025-03-31,Hazelrigg,0,14.2724609375,3.91455078125
2025-03-31,Wytham,0,16.29296875,1.51171875
2025-04-01,Ainsdale,0.0030970982142857146,16.0927734375,6.477260044642857
2025-04-01,Hazelrigg,0,15.46337890625,6.293212890625
2025-04-01,Wytham,9.765625e-4,14.369140625,1.87890625
2025-04-02,Ainsdale,0,16.480050223214285,4.750558035714286
2025-04-02,Hazelrigg,0,15.5478515625,4.349365234375
2025-04-02,Wytham,0,16.310546875,2.876953125
2025-04-03,Ainsdale,0,18.039927455357144,6.564927455357143
2025-04-03,Hazelrigg,0,17.50146484375,5.266357421875
2025-04-03,Wytham,9.765625e-4,18.232421875,6.01171875
2025-04-04,Ainsdale,0,18.477483258928572,9.284598214285714
2025-04-04,Hazelrigg,0,18.282470703125,8.5947265625
2025-04-04,Wytham,0,21.1171875,7.330078125
2025-04-05,Ainsdale,0,15.68208705357143,3.3333984375
2025-04-05,Hazelrigg,0,14.284912109375,4.39306640625
2025-04-05,Wytham,0,17.375,4.234375
2025-04-06,Ainsdale,0,16.0568359375,4.0626953125
2025-04-06,Hazelrigg,0,15.298828125,4.27734375
2025-04-06,Wytham,0,15.904296875,3.8505859375
2025-04-07,Ainsdale,0,14.818833705357143,3.2242466517857142
2025-04-07,Hazelrigg,0,15.357421875,1.3515625
2025-04-07,Wytham,0,14.875,1.0205078125
2025-04-08,Ainsdale,0,15.21919642857143,3.7359095982142856
2025-04-08,Hazelrigg,0,15.372802734375,2.110107421875
2025-04-08,Wytham,0,14.9814453125,0.9658203125
2025-04-09,Ainsdale,0,14.691489955357143,3.1854910714285714
2025-04-09,Hazelrigg,0,13.15380859375,3.633056640625
2025-04-09,Wytham,0,14.4208984375,1.333984375
2025-04-10,Ainsdale,3.348214285714287e-4,12.922293526785714,1.8894810267857143
2025-04-10,Hazelrigg,0,11.7783203125,1.7431640625
2025-04-10,Wytham,0,15.7890625,1.681640625
2025-04-11,Ainsdale,0,15.820200892857143,3.4263671875
2025-04-11,Hazelrigg,0.001953125,16.4638671875,4.620849609375
2025-04-11,Wytham,0,21.005859375,2.95703125
2025-04-12,Ainsdale,0.5737165178571428,18.512555803571427,5.0041015625
2025-04-12,Hazelrigg,0.405517578125,18.76708984375,4.1416015625
2025-04-12,Wytham,0,21.4052734375,4.869140625
2025-04-13,Ainsdale,2.7901785714285707e-5,11.796735491071429,9.012946428571428
2025-04-13,Hazelrigg,2.44140625e-4,10.60107421875,7.118896484375
2025-04-13,Wytham,0.0673828125,14.2138671875,7.6044921875
2025-04-14,Ainsdale,4.959040178571429,13.823381696428571,6.229073660714286
2025-04-14,Hazelrigg,3.458984375,13.161376953125,4.733154296875
2025-04-14,Wytham,1.2763671875,13.2509765625,3.380859375
2025-04-15,Ainsdale,1.4029575892857142,11.47700892857143,8.639787946428571
2025-04-15,Hazelrigg,0.4150390625,11.489990234375,6.93115234375
2025-04-15,Wytham,0.390625,14.1103515625,7.36328125
2025-04-16,Ainsdale,3.299386160714286,9.676925223214285,7.899079241071429
2025-04-16,Hazelrigg,4.054931640625,9.13330078125,7.04150390625
2025-04-16,Wytham,0.197265625,14.4150390625,6.33203125
2025-04-17,Ainsdale,0.09383370535714286,12.960546875,6.946819196428572
2025-04-17,Hazelrigg,0.18310546875,12.38134765625,6.070556640625
2025-04-17,Wytham,9.765625e-4,14.974609375,1.1357421875
2025-04-18,Ainsdale,1.5081752232142858,12.662109375,7.694308035714286
2025-04-18,Hazelrigg,4.538330078125,12.91748046875,6.586181640625
2025-04-18,Wytham,0.7099609375,14.279296875,4.916015625
2025-04-19,Ainsdale,0.0018973214285714286,13.825446428571428,9.693470982142857
2025-04-19,Hazelrigg,0,13.63623046875,8.451171875
2025-04-19,Wytham,0.005859375,16.29296875,9.9931640625
2025-04-20,Ainsdale,0.41261160714285716,15.0154296875,5.283956473214285
2025-04-20,Hazelrigg,0.787841796875,14.9658203125,4.686279296875
2025-04-20,Wytham,0.3779296875,15.0068359375,5.0791015625
2025-04-21,Ainsdale,1.5738002232142858,13.468108258928572,8.871819196428572
2025-04-21,Hazelrigg,2.399169921875,12.55810546875,7.44873046875
2025-04-21,Wytham,0.6328125,15.1943359375,8.9033203125
2025-04-22,Ainsdale,3.933258928571428,15.210184151785715,7.202762276785714
2025-04-22,Hazelrigg,0.1142578125,14.7177734375,5.176025390625
2025-04-22,Wytham,18.3857421875,14.65625,4.8349609375
2025-04-23,Ainsdale,0.0021763392857142862,16.539341517857142,9.222321428571428
2025-04-23,Hazelrigg,0,15.96630859375,7.38525390625
2025-04-23,Wytham,0.1005859375,13.849609375,6.9140625
2025-04-24,Ainsdale,0,15.892578125,5.4434430803571425
2025-04-24,Hazelrigg,0.004150390625,15.818115234375,5.392578125
2025-04-24,Wytham,9.765625e-4,14.2236328125,8.0166015625
2025-04-25,Ainsdale,0.006222098214285713,15.635658482142857,6.496930803571429
2025-04-25,Hazelrigg,0,14.755615234375,5.72705078125
2025-04-25,Wytham,0,14.7119140625,2.6572265625
2025-04-26,Ainsdale,0.0012276785714285714,15.395591517857143,10.1607421875
2025-04-26,Hazelrigg,0.002685546875,15.138916015625,8.73828125
2025-04-26,Wytham,0,15.9365234375,6.5576171875
2025-04-27,Ainsdale,0,16.739146205357144,7.8841796875
2025-04-27,Hazelrigg,0,16.006103515625,7.43701171875
2025-04-27,Wytham,0,19.94921875,6.66015625
2025-04-28,Ainsdale,0,18.229966517857143,9.6423828125
2025-04-28,Hazelrigg,0,18.186279296875,9.22705078125
2025-04-28,Wytham,0,21.8466796875,6.9072265625
2025-04-29,Ainsdale,0,22.750613839285716,9.494168526785714
2025-04-29,Hazelrigg,0,22.3291015625,10.15185546875
2025-04-29,Wytham,0,22.58203125,7.447265625
2025-04-30,Ainsdale,0,23.500697544642858,9.324888392857142
2025-04-30,Hazelrigg,0,22.94140625,8.91845703125
2025-04-30,Wytham,0,24.5068359375,6.671875
2025-05-01,Ainsdale,0.0012555803571428572,20.487081473214285,8.891183035714286
2025-05-01,Hazelrigg,0,20.29638671875,9.648193359375
2025-05-01,Wytham,0,26.88671875,8.3798828125
2025-05-02,Ainsdale,2.790178571428571e-5,14.536941964285715,8.68900669642857
2025-05-02,Hazelrigg,0.019287109375,15.915771484375,6.673828125
2025-05-02,Wytham,0,21.5029296875,11.7802734375
2025-05-03,Ainsdale,0.07273995535714287,15.119447544642858,8.218666294642857
2025-05-03,Hazelrigg,0.02392578125,16.246337890625,5.76513671875
2025-05-03,Wytham,0,17.2705078125,8.046875
2025-05-04,Ainsdale,0,14.123074776785714,7.8631975446428575
2025-05-04,Hazelrigg,9.765625e-4,12.4404296875,6.671630859375
2025-05-04,Wytham,0.001953125,12.779296875,4.099609375
2025-05-05,Ainsdale,0,13.916657366071428,2.6366071428571427
2025-05-05,Hazelrigg,0,13.61572265625,3.069091796875
2025-05-05,Wytham,0,13.2080078125,2.859375
2025-05-06,Ainsdale,0,14.573744419642857,1.6529296875
2025-05-06,Hazelrigg,0,14.03857421875,1.2783203125
2025-05-06,Wytham,0,14.7236328125,1.9404296875
2025-05-07,Ainsdale,0,15.086244419642858,7.263504464285715
2025-05-07,Hazelrigg,0,14.941162109375,6.203369140625
2025-05-07,Wytham,0,17.373046875,2.2353515625
2025-05-08,Ainsdale,0,15.558286830357142,5.005022321428571
2025-05-08,Hazelrigg,0,15.1796875,4.78662109375
2025-05-08,Wytham,0,14.033203125,6.44921875
2025-05-09,Ainsdale,0,18.34907924107143,3.387611607142857
2025-05-09,Hazelrigg,0,17.161865234375,3.97802734375
2025-05-09,Wytham,0,18.595703125,2.359375
2025-05-10,Ainsdale,0,21.4095703125,7.942410714285714
2025-05-10,Hazelrigg,0,21.621826171875,9.3330078125
2025-05-10,Wytham,0,21.0712890625,5.0234375
2025-05-11,Ainsdale,0.12712053571428572,22.9921875,10.03178013392857
2025-05-11,Hazelrigg,0,23.050537109375,10.7099609375
2025-05-11,Wytham,2.587890625,23.6640625,6.6220703125
2025-05-12,Ainsdale,0.45524553571428555,24.375306919642856,10.666768973214285
2025-05-12,Hazelrigg,0,24.824462890625,13.353515625
2025-05-12,Wytham,2.0810546875,22.16015625,11.6787109375
2025-05-13,Ainsdale,0,23.240206473214286,12.132700892857143
2025-05-13,Hazelrigg,0,22.48193359375,12.85302734375
2025-05-13,Wytham,9.765625e-4,23.4765625,9.4912109375
2025-05-14,Ainsdale,0,19.91609933035714,7.0321428571428575
2025-05-14,Hazelrigg,0,19.304931640625,7.439208984375
2025-05-14,Wytham,0,21.0751953125,6.4638671875
2025-05-15,Ainsdale,0,18.1712890625,5.203180803571429
2025-05-15,Hazelrigg,0,19.06982421875,5.5986328125
2025-05-15,Wytham,0,14.505859375,6.5078125
2025-05-16,Ainsdale,0,18.81967075892857,5.064955357142857
2025-05-16,Hazelrigg,0,21.60791015625,5.10791015625
2025-05-16,Wytham,0,20.455078125,6.103515625
2025-05-17,Ainsdale,0,18.31283482142857,5.826339285714286
2025-05-17,Hazelrigg,0,19.73193359375,6.227294921875
2025-05-17,Wytham,0,16.4677734375,8.7880859375
2025-05-18,Ainsdale,0,19.067940848214285,5.580496651785714
2025-05-18,Hazelrigg,0,20.10791015625,5.533447265625
